ID,SOURCEPARENTID,PARENTID,SOBJECTTYPE,FIELD,PERMISSIONSEDIT,PERMISSIONSREAD
01k3E0000092VvxQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Position_vod__c,TRUE,TRUE
01k3E0000092VvyQAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Prescriber_vod__c,TRUE,TRUE
01k3E0000092Vw8QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Talk_Title_vod__c,TRUE,TRUE
01k3E0000092VwAQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Walk_In_Status_vod__c,TRUE,TRUE
01k3E0000092VwBQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Event_Attendee_vod__c,Event_Attendee_vod__c.Zip_vod__c,TRUE,TRUE
01k3E000008mm5NQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Account_Attendee_Fields_vod__c,TRUE,TRUE
01k3E000008mm5OQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Override_Lock_vod__c,TRUE,TRUE
01k3E000008mmAdQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Contact_Attendee_Fields_vod__c,TRUE,TRUE
01k3E000008mmAeQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.User_Attendee_Fields_vod__c,TRUE,TRUE
01k3E000008mm5PQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Primary_Product__c,TRUE,TRUE
01k3E000008mm5QQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Description_vod__c,TRUE,TRUE
01k3E000008mmAfQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Start_Date_vod__c,FALSE,TRUE
01k3E000008mm5RQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Start_Date_vod__c,TRUE,TRUE
01k3E000008mm5SQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Location__c,TRUE,TRUE
01k3E000008mm5TQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.End_Date_vod__c,TRUE,TRUE
01k3E000008mm5UQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Secondary_Product__c,TRUE,TRUE
01k3E000008mm5VQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Website__c,TRUE,TRUE
01k3E000008mm5WQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Active_vod__c,TRUE,TRUE
01k3E000008mm5XQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Event_Type__c,TRUE,TRUE
01k3E000008mm5YQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.External_ID_BMS__c,TRUE,TRUE
01k3E000008mm5ZQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Country_BMS__c,TRUE,TRUE
01k3E000008mm5aQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.City_BMS__c,TRUE,TRUE
01k3E000008mm5bQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.State_BMS__c,TRUE,TRUE
01k3E000008mm5cQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Status_BMS__c,TRUE,TRUE
01k3E000008mm5dQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.TA_BMS__c,TRUE,TRUE
01k3E000008mm5eQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Expense_Amount_vod__c,TRUE,TRUE
01k3E000008mm5fQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Expense_Post_Status_vod__c,TRUE,TRUE
01k3E000008mm5gQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Expense_System_External_ID_vod__c,TRUE,TRUE
01k3E000008mm5hQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Submit_Expense_vod__c,TRUE,TRUE
01k3E000008mm5iQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Associated_Budget_BMS_CORE__c,TRUE,TRUE
01k3E000008mm5jQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Mobile_ID_vod__c,TRUE,TRUE
01k3E000008mm5kQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Owner_Lookup_BMS_CORE__c,TRUE,TRUE
01k3E000008mm5lQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Speaker_BMS_CORE__c,TRUE,TRUE
01k3E000008mm5mQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Status_BMS_CORE__c,TRUE,TRUE
01k3E000008mm5nQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.User_Source_Country_BMS_CORE__c,FALSE,TRUE
01k3E000008mm5oQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Total_Expenses_BMS_CORE__c,FALSE,TRUE
01k3E000008mm5pQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Account_vod__c,TRUE,TRUE
01k3E000008mm5qQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Address_vod__c,TRUE,TRUE
01k3E000008mm5rQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Address_Line_1_BMS_IC__c,TRUE,TRUE
01k3E000008mm5sQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Approved_Agenda_Number__c,TRUE,TRUE
01k3E000008mm5tQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Auto_Approve_LnL__c,TRUE,TRUE
01k3E000008mm5uQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Budget__c,TRUE,TRUE
01k3E000008mm5vQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.End_Date_Time_BMS_IC__c,TRUE,TRUE
01k3E000008mm5wQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Event_Number_BMS__c,FALSE,TRUE
01k3E000008mm5xQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Event_Stage_BMS__c,TRUE,TRUE
01k3E000008mm5yQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Event_SubType_BMS_IC__c,TRUE,TRUE
01k3E000008mm5zQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Finance_Code_BMS_IC__c,TRUE,TRUE
01k3E000008mm60QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.GP_FMs_BMS_IC__c,TRUE,TRUE
01k3E000008mm61QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Has_All_Documents_BMS__c,TRUE,TRUE
01k3E000008mm62QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Has_Rate_Card__c,TRUE,TRUE
01k3E000008mm63QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Interns_Residents_BMS_IC__c,TRUE,TRUE
01k3E000008mm64QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Learning_Objectives_BMS_IC__c,TRUE,TRUE
01k3E000008mm65QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Nurses_Others_BMS_IC__c,TRUE,TRUE
01k3E000008mm66QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Pharmacists_BMS_IC__c,TRUE,TRUE
01k3E000008mm67QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Phone_BMS_IC__c,TRUE,TRUE
01k3E000008mm68QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Planned_Expense_Amount__c,TRUE,TRUE
01k3E000008mm69QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Postal_Code_BMS_IC__c,TRUE,TRUE
01k3E000008mm6AQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Related_Event_ID_BMS_IC__c,TRUE,TRUE
01k3E000008mm6BQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Speaker_BMS__c,TRUE,TRUE
01k3E000008mm6CQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Speaker_Honorarium_Exclusion_BMS_IC__c,TRUE,TRUE
01k3E000008mm6DQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Specialists_BMS_IC__c,TRUE,TRUE
01k3E000008mmAgQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Start_Date_Time_BMS_IC__c,FALSE,TRUE
01k3E000008mm6EQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Start_Date_Time_BMS_IC__c,TRUE,TRUE
01k3E000008mm6FQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Total_Expected_BMS_IC__c,FALSE,TRUE
01k3E000008mm6GQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Venue_BMS_IC__c,TRUE,TRUE
01k3E000008mm6HQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.WBS_Element_BMS_IC__c,FALSE,TRUE
01k3E000008mm6IQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.End_Time_BMS_IC__c,TRUE,TRUE
01k3E000008mm6JQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Start_Time_BMS_IC__c,TRUE,TRUE
01k3E000008mm6KQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.of_Attendees_BMS_CA__c,FALSE,TRUE
01k3E000008mm6LQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Activity_Type_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6MQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Product_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6NQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Max_of_Attendees_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6OQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Planning_ID_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6PQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Invitation_End_Date_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6QQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Max_of_Invites_per_Rep_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6RQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Star_Cite_ID_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6SQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Comments_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6TQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Comments_for_Costs_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6UQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Duration_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6VQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.FFM_Step_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6WQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Meeting_Delivered_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6XQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Accrual_Expense__c,FALSE,TRUE
01k3E000008mm6YQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Corporate_Support_Expenses__c,FALSE,TRUE
01k3E000008mm6ZQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Honorarium_Expenses__c,FALSE,TRUE
01k3E000008mm6aQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Lock_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6bQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.BMS_EMEA_URL__c,FALSE,TRUE
01k3E000008mm6cQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Comments_Local_Requirements_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6dQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Name_of_Venue_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6eQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Submission_Post_Exec_Disclaimer__c,TRUE,TRUE
01k3E000008mm6fQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.of_nights_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6gQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.of_tickets_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6hQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Location_City_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6iQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Number_of_Speakers_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm6jQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.of_Meals_BMS_EMEA__c,TRUE,TRUE
01k3E000008mm5JQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Alternate_Name_vod__c,TRUE,TRUE
01k3E000008mm5KQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.EM_Event_vod__c,TRUE,TRUE
01k3E000008mm5LQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.End_Time_vod__c,TRUE,TRUE
01k3E000008mm5MQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Start_Time_vod__c,TRUE,TRUE
01k3E000008mm5AQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Cobrowse_MC_Activity_vod__c,TRUE,TRUE
01k3E000008mm5BQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Cobrowse_MC_Session_vod__c,TRUE,TRUE
01k3E000008mm5CQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Cobrowse_Presentation_vod__c,TRUE,TRUE
01k3E000008mm5DQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Cobrowse_Session_Status_vod__c,TRUE,TRUE
01k3E000008mm5EQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Cobrowse_URL_Presenter_vod__c,TRUE,TRUE
01k3E000008mm5FQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Country_Name_vod__c,TRUE,TRUE
01k3E000008mm5GQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Event_Display_Name_vod__c,TRUE,TRUE
01k3E000008mm5HQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.Walk_In_Fields_vod__c,TRUE,TRUE
01k3E000008mm5IQAQ,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Medical_Event_vod__c,Medical_Event_vod__c.zvod_Cobrowse_vod__c,TRUE,TRUE
01k3E000008mm6kQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_Field_vod__c,Data_Map_Template_Field_vod__c.Vod_Field_vod__c,TRUE,TRUE
01k3E000008mm6lQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_Field_vod__c,Data_Map_Template_Field_vod__c.Column_Number_vod__c,TRUE,TRUE
01k3E000008mm6mQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Enable_Market_Sales_Analysis_Report_vod__c,TRUE,TRUE
01k3E000008mm6nQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Territory_Names_Included_vod__c,TRUE,TRUE
01k3E000008mm6oQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Column_Label_vod__c,TRUE,TRUE
01k3E000008mm6pQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Payer_Plan_Mapped_vod__c,TRUE,TRUE
01k3E000008mm6qQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Active_vod__c,TRUE,TRUE
01k3E000008mm6rQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Buckets_vod__c,TRUE,TRUE
01k3E000008mm6sQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Column_Labels_Included_vod__c,TRUE,TRUE
01k3E000008mm6tQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Scale_vod__c,TRUE,TRUE
01k3E000008mm6uQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Second_Column_Label_vod__c,TRUE,TRUE
01k3E000008mm6vQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Markets_Mapped_vod__c,TRUE,TRUE
01k3E000008mm6wQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Formulary_For_Rep_Label_vod__c,TRUE,TRUE
01k3E000008mm6xQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Override_Account_Threshold_vod__c,TRUE,TRUE
01k3E000008mm6yQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Decimal_Places_vod__c,TRUE,TRUE
01k3E000008mm6zQAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Contains_Goals_vod__c,TRUE,TRUE
01k3E000008mm70QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Incremental_Load_Type_vod__c,TRUE,TRUE
01k3E000008mm71QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Incremental_vod__c,TRUE,TRUE
01k3E000008mm72QAA,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Data_Map_Template_vod__c,Data_Map_Template_vod__c.Enable_for_Offline_vod__c,TRUE,TRUE
01k3E000008mmAhQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Approved_Document_vod__c,Approved_Document_vod__c.Events_Management_Subtype_vod__c,TRUE,TRUE
01k3E000008mmAiQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.EM_Attendee_vod__c,TRUE,TRUE
01k3E000008mmAjQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.EM_Event_Speaker_vod__c,TRUE,TRUE
01k3E000008mmAkQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.EM_Event_Team_Member_vod__c,TRUE,TRUE
01k3E000008mmAlQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.Event_Attendee_vod__c,TRUE,TRUE
01k3E000008mmAmQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.Event_vod__c,TRUE,TRUE
01k3E000008mmAnQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.Events_Management_Subtype_vod__c,FALSE,TRUE
01k3E000008mmAoQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.Medical_Event_vod__c,TRUE,TRUE
01k3E000008mmApQAI,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Sent_Email_vod__c,Sent_Email_vod__c.User_vod__c,TRUE,TRUE
01k3E0000094Nj8QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.Order_vod__c,FALSE,TRUE
01k3E0000094Nj3QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.Active_vod__c,FALSE,TRUE
01k3E0000094Nj4QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.CRC_vod__c,FALSE,TRUE
01k3E0000094Nj5QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.Display_Field_vod__c,FALSE,TRUE
01k3E0000094Nj6QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.Error_Condition_Formula_vod__c,FALSE,TRUE
01k3E0000094Nj7QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.Master_Message_vod__c,FALSE,TRUE
01k3E0000094Nj9QAE,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.Supported_vod__c,FALSE,TRUE
01k3E0000094NjAQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Definition_vod__c,Rule_Definition_vod__c.VExternal_Id_vod__c,FALSE,TRUE
01k3E0000094NjDQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Object_Header_vod__c,Rule_Object_Header_vod__c.Predicate_vod__c,FALSE,TRUE
01k3E0000094NjBQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Object_Header_vod__c,Rule_Object_Header_vod__c.Devices_vod__c,FALSE,TRUE
01k3E0000094NjCQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Object_Header_vod__c,Rule_Object_Header_vod__c.Number_Validation_Rules_vod__c,FALSE,TRUE
01k3E0000094NjEQAU,0PS3E0000000FeyWAE,0PS5E000000Cm8SWAS,Rule_Object_Header_vod__c,Rule_Object_Header_vod__c.Status_vod__c,FALSE,TRUE
