"ID","FIELD","PARENTID","PERMISSIONSEDIT","PERMISSIONSREAD","SOBJECTTYPE","STATUS"
"01k3E000008mlrEQAQ","Country_vod__c.Alpha_2_Code_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Country_vod__c","Item Created"
"01k3E000008mlrFQAQ","Country_vod__c.Country_Name_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","Country_vod__c","Item Created"
"01k3E000008mlrGQAQ","EM_Attendee_vod__c.Address_Line_1_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrHQAQ","EM_Attendee_vod__c.Address_Line_2_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrIQAQ","EM_Attendee_vod__c.City_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrJQAQ","EM_Attendee_vod__c.Credentials_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrKQAQ","EM_Attendee_vod__c.Email_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrLQAQ","EM_Attendee_vod__c.First_Name_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrMQAQ","EM_Attendee_vod__c.Last_Name_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrNQAQ","EM_Attendee_vod__c.Organization__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrOQAQ","EM_Attendee_vod__c.Phone_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrPQAQ","EM_Attendee_vod__c.Prescriber_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrQQAQ","EM_Attendee_vod__c.Title_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrRQAQ","EM_Attendee_vod__c.Walk_In_Reference_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrSQAQ","EM_Attendee_vod__c.Walk_In_Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrTQAQ","EM_Attendee_vod__c.Zip_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrUQAQ","EM_Attendee_vod__c.Contract_Party_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrVQAQ","EM_Attendee_vod__c.Audience_Type_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrWQAQ","EM_Attendee_vod__c.Service_Type_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrXQAQ","EM_Attendee_vod__c.Contract_Type_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrYQAQ","EM_Attendee_vod__c.Contract_Subtype_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrZQAQ","EM_Attendee_vod__c.Contract_Party_Name_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlraQAA","EM_Attendee_vod__c.Tax_Id_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrbQAA","EM_Attendee_vod__c.Tax_Id_Type_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrcQAA","EM_Attendee_vod__c.Sponsorship_Letter_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrdQAA","EM_Attendee_vod__c.Related_ICF_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlreQAA","EM_Attendee_vod__c.Language__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrfQAA","EM_Attendee_vod__c.Activity_Type_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrgQAA","EM_Attendee_vod__c.Professional_ID_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrhQAA","EM_Attendee_vod__c.Registration_Status_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlriQAA","EM_Attendee_vod__c.Account_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrjQAA","EM_Attendee_vod__c.Attendee_Name_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrkQAA","EM_Attendee_vod__c.Contact_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrlQAA","EM_Attendee_vod__c.End_Time_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrmQAA","EM_Attendee_vod__c.Event_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrnQAA","EM_Attendee_vod__c.External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlroQAA","EM_Attendee_vod__c.Meal_Opt_In_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrpQAA","EM_Attendee_vod__c.Meal_Preference_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrqQAA","EM_Attendee_vod__c.Organization_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrrQAA","EM_Attendee_vod__c.Signature_Datetime_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrsQAA","EM_Attendee_vod__c.Signature_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrtQAA","EM_Attendee_vod__c.Signee_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlruQAA","EM_Attendee_vod__c.Start_Time_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrvQAA","EM_Attendee_vod__c.Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrwQAA","EM_Attendee_vod__c.Stub_Mobile_Id_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrxQAA","EM_Attendee_vod__c.Stub_SFDC_Id_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlryQAA","EM_Attendee_vod__c.User_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlrzQAA","EM_Attendee_vod__c.Vessel_Number_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls0QAA","EM_Attendee_vod__c.Mobile_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls1QAA","EM_Attendee_vod__c.Title_Formula_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls2QAA","EM_Attendee_vod__c.City_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls3QAA","EM_Attendee_vod__c.State_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls4QAA","EM_Attendee_vod__c.Zip_Code_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls5QAA","EM_Attendee_vod__c.Country_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls6QAA","EM_Attendee_vod__c.Phone_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls7QAA","EM_Attendee_vod__c.Email_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls8QAA","EM_Attendee_vod__c.Specialty_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mls9QAA","EM_Attendee_vod__c.Customer_Master_ID_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsAQAQ","EM_Attendee_vod__c.Can_Generate_Contract__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsBQAQ","EM_Attendee_vod__c.ESVisible_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsCQAQ","EM_Attendee_vod__c.Country_ref_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsDQAQ","EM_Attendee_vod__c.Last_Modified_By_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsEQAQ","EM_Attendee_vod__c.Created_By_HCTPS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsFQAQ","EM_Attendee_vod__c.Entity_Reference_Id_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsGQAQ","EM_Attendee_vod__c.Furigana_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsHQAQ","EM_Attendee_vod__c.Online_Registration_Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsIQAQ","EM_Attendee_vod__c.Override_Lock_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Attendee_vod__c","Item Created"
"01k3E000008mlsJQAQ","EM_Budget_vod__c.Actual_Expenses_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsKQAQ","EM_Budget_vod__c.Actual_Remaining_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsLQAQ","EM_Budget_vod__c.Budget_Identifier_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsMQAQ","EM_Budget_vod__c.Child_Budget_Allocation_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsNQAQ","EM_Budget_vod__c.Committed_Expenses_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsOQAQ","EM_Budget_vod__c.Committed_Remaining_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsPQAQ","EM_Budget_vod__c.End_Date_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsQQAQ","EM_Budget_vod__c.Estimated_Expenses_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsRQAQ","EM_Budget_vod__c.Estimated_Remaining_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsSQAQ","EM_Budget_vod__c.External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsTQAQ","EM_Budget_vod__c.Parent_Budget_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsUQAQ","EM_Budget_vod__c.Product_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsVQAQ","EM_Budget_vod__c.Start_Date_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsWQAQ","EM_Budget_vod__c.Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsXQAQ","EM_Budget_vod__c.Total_Budget_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsYQAQ","EM_Budget_vod__c.Approval_Status_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsZQAQ","EM_Budget_vod__c.Approving_User_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsaQAA","EM_Budget_vod__c.Processor_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsbQAA","EM_Budget_vod__c.Reviewing_User_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlscQAA","EM_Budget_vod__c.Therapeutic_Area_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsdQAA","EM_Budget_vod__c.Promotional_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlseQAA","EM_Budget_vod__c.Estimated_Number_of_Activities_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsfQAA","EM_Budget_vod__c.Description_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsgQAA","EM_Budget_vod__c.Initiating_BU_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlshQAA","EM_Budget_vod__c.Is_Joint_Venture_Activity_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsiQAA","EM_Budget_vod__c.Joint_Venture_Detail_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsjQAA","EM_Budget_vod__c.Copayment_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlskQAA","EM_Budget_vod__c.WBS_Number_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlslQAA","EM_Budget_vod__c.Cost_Center_Code_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsmQAA","EM_Budget_vod__c.Activity_Type_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsnQAA","EM_Budget_vod__c.Regulatory_Reviwer_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsoQAA","EM_Budget_vod__c.Currency_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlspQAA","EM_Budget_vod__c.Version_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsqQAA","EM_Budget_vod__c.Need_ID_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsrQAA","EM_Budget_vod__c.Funding_Country_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlssQAA","EM_Budget_vod__c.Activity_Country_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlstQAA","EM_Budget_vod__c.Congress_Name_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsuQAA","EM_Budget_vod__c.Congress_Address_Line_1__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsvQAA","EM_Budget_vod__c.Congress_Address_Line_2_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlswQAA","EM_Budget_vod__c.Congress_City_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsxQAA","EM_Budget_vod__c.Congress_State_Province_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlsyQAA","EM_Budget_vod__c.Congress_Postal_Code_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlszQAA","EM_Budget_vod__c.Topic_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt0QAA","EM_Budget_vod__c.Scope_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt1QAA","EM_Budget_vod__c.Participant_Count_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt2QAA","EM_Budget_vod__c.Company_Code_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt3QAA","EM_Budget_vod__c.Fields_For_Approval_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt4QAA","EM_Budget_vod__c.Fields_For_Approval_1_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt5QAA","EM_Budget_vod__c.Activity_Format_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt6QAA","EM_Budget_vod__c.Need_Owner_HCPTS__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt7QAA","EM_Budget_vod__c.Delegate_Sharing_rights_to_Processor__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt8QAA","EM_Budget_vod__c.Company_Code_Currency_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mlt9QAA","EM_Budget_vod__c.Last_Modified_By_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mltAQAQ","EM_Budget_vod__c.Created_By_HCTPS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Budget_vod__c","Item Created"
"01k3E000008mltBQAQ","EM_Event_Action_vod__c.Allow_Comments_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Action_vod__c","Item Created"
"01k3E000008mltCQAQ","EM_Event_Action_vod__c.Country_Override_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Action_vod__c","Item Created"
"01k3E000008mltDQAQ","EM_Event_Action_vod__c.External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Action_vod__c","Item Created"
"01k3E000008mltEQAQ","EM_Event_Action_vod__c.Starting_Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Action_vod__c","Item Created"
"01k3E000008mltFQAQ","EM_Event_Action_vod__c.Approver_Role_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Action_vod__c","Item Created"
"01k3E000008mltGQAQ","EM_Event_Action_vod__c.Entry_Criteria_Not_Met_Message_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Action_vod__c","Item Created"
"01k3E000008mltHQAQ","EM_Event_Action_vod__c.SFDC_Action_Type_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Action_vod__c","Item Created"
"01k3E000008mltIQAQ","EM_Event_Budget_vod__c.Is_Need__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltJQAQ","EM_Event_Budget_vod__c.Actual_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltKQAQ","EM_Event_Budget_vod__c.Budget_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltLQAQ","EM_Event_Budget_vod__c.Committed_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltMQAQ","EM_Event_Budget_vod__c.Estimate_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltNQAQ","EM_Event_Budget_vod__c.Estimated_Remaining_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltOQAQ","EM_Event_Budget_vod__c.Event_Canceled_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltPQAQ","EM_Event_Budget_vod__c.Event_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltQQAQ","EM_Event_Budget_vod__c.External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltRQAQ","EM_Event_Budget_vod__c.Budget_Name_vod__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltSQAQ","EM_Event_Budget_vod__c.Mobile_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltTQAQ","EM_Event_Budget_vod__c.Last_Modified_By_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltUQAQ","EM_Event_Budget_vod__c.Created_By_HCTPS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltVQAQ","EM_Event_Budget_vod__c.Waiting_for_Expense_Estimate_Inheritance__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltWQAQ","EM_Event_Budget_vod__c.Failure_Inheriting_Expense_Estimates__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltXQAQ","EM_Event_Budget_vod__c.Override_Lock_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Budget_vod__c","Item Created"
"01k3E000008mltYQAQ","EM_Event_Configuration_Country_vod__c.External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Configuration_Country_vod__c","Item Created"
"01k3E000008mltZQAQ","EM_Event_Configuration_Country_vod__c.Country_Formula_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_Configuration_Country_vod__c","Item Created"
"01k3E000008mltaQAA","EM_Event_Configuration_vod__c.External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_Configuration_vod__c","Item Created"
"01k3E000008mltbQAA","EM_Event_History_vod__c.Action_Datetime_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltcQAA","EM_Event_History_vod__c.Action_Type_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltdQAA","EM_Event_History_vod__c.Comment_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mlteQAA","EM_Event_History_vod__c.Ending_Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltfQAA","EM_Event_History_vod__c.Event_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltgQAA","EM_Event_History_vod__c.External_ID_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mlthQAA","EM_Event_History_vod__c.Next_Approver_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltiQAA","EM_Event_History_vod__c.Starting_Status_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltjQAA","EM_Event_History_vod__c.User_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltkQAA","EM_Event_History_vod__c.Next_Approver_Group_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltlQAA","EM_Event_History_vod__c.Next_Approver_Role_vod__c","0PS3E0000000FeyWAE","TRUE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltmQAA","EM_Event_History_vod__c.Product_TA_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltnQAA","EM_Event_History_vod__c.Activity_ID_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltoQAA","EM_Event_History_vod__c.Start_Date_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltpQAA","EM_Event_History_vod__c.End_Time_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_History_vod__c","Item Created"
"01k3E000008mltqQAA","EM_Event_History_vod__c.Project_Owner_HCPTS__c","0PS3E0000000FeyWAE","FALSE","TRUE","EM_Event_History_vod__c","Item Created"
